City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amaravati,2020-01-04,22.79,38.35,2.27,18.79,,14.34,0.64,19.87,23.59,0.6,5.88,,38.35,Good
Amaravati,2020-01-05,37.81,56.66,1.7300000000000004,12.98,14.71,20.69,0.63,14.68,36.53,0.6,1.94,0.14,62.506551724137935,Satisfactory
Amaravati,2020-01-06,38.82,61.4,1.9,11.64,13.54,21.22,0.65,18.74,48.53,0.58,1.28,,64.21310344827586,Satisfactory
Amaravati,2020-01-07,69.49,97.7,1.95,12.04,13.989999999999998,20.46,0.68,17.89,,0.71,1.24,0.1,129.98310344827584,Moderate
Amaravati,2020-01-08,53.32,75.4,,11.47,13.28,16.98,0.64,,,0.55,1.0,0.1,88.71310344827586,Satisfactory
Amaravati,2020-01-09,37.23,62.09,1.83,13.23,15.06,15.63,0.53,13.54,46.31,0.5,0.92,0.11,62.09,Satisfactory
Amaravati,2020-01-10,51.22,84.62,3.18,21.49,24.67,17.07,,20.19,36.26,0.85,4.41,0.21,85.1648275862069,Satisfactory
Amaravati,2020-01-11,66.57,100.98,1.91,16.47,,18.55,0.76,18.45,37.24,,2.92,0.19,120.01482758620688,Moderate
Amaravati,2020-01-12,78.28,109.42,2.34,16.82,19.16,18.62,0.8,24.75,47.01,0.74,3.26,0.12,159.99034482758623,Moderate
Amaravati,2020-01-13,85.67,121.55,2.61,20.64,23.25,,0.95,32.97,47.84,1.08,5.83,0.22,185.21827586206896,Moderate
Amaravati,2020-01-14,82.66,111.92,1.62,14.0,15.62,,0.85,17.11,56.49,0.91,1.78,0.13,174.94275862068963,Moderate
Amaravati,2020-01-15,,90.93,1.72,11.06,12.78,19.03,0.76,18.33,48.09,0.79,1.9,0.13,126.26206896551726,Moderate
Amaravati,2020-01-16,56.44,75.95,,10.33,,21.41,0.64,9.86,47.51,0.52,2.58,0.1,93.9848275862069,Satisfactory
Amaravati,2020-01-17,45.81,66.69,2.1,11.52,13.62,15.1,0.66,15.86,,0.52,1.06,0.1,76.02379310344828,Satisfactory
Amaravati,2020-01-18,31.59,51.42,2.23,8.68,10.91,12.88,0.6,12.33,35.43,0.23,,0.1,51.99689655172413,Satisfactory
Amaravati,2020-01-19,36.62,58.14,2.01,10.43,12.44,13.99,0.69,16.57,35.86,0.26,,0.1,60.49586206896552,Satisfactory
Amaravati,2020-01-20,31.22,57.33,3.69,16.9,20.59,14.42,0.63,14.64,33.25,0.38,,0.14,57.33,Satisfactory
Amaravati,2020-01-21,29.88,55.3,,,19.93,16.82,0.63,14.09,35.92,0.41,1.34,,55.3,Satisfactory
Amaravati,2020-01-22,,65.26,,14.76,17.62,17.54,0.65,14.71,41.22,0.37,1.33,0.11,65.26,Satisfactory
Amaravati,2020-01-23,59.33,93.3,3.08,17.94,21.020000000000003,18.24,0.75,18.29,40.9,0.43,1.41,,98.86793103448277,Satisfactory
Amaravati,2020-01-24,61.4,96.6,,15.34,,18.05,0.73,227.8132867902805,43.29,0.69,2.14,0.14,102.36551724137932,Moderate
Amaravati,2020-01-25,51.18,76.33,1.67,11.66,13.33,18.53,0.64,,46.21,0.49,0.9,0.1,85.09724137931035,Satisfactory
Amaravati,2020-01-26,38.39,63.99,2.48,,17.87,16.55,0.61,20.0,36.83,0.46,1.14,0.15,63.99,Satisfactory
Amaravati,2020-01-27,34.56,62.65,2.89,16.51,19.4,17.89,0.57,19.73,44.57,0.42,0.92,0.13,62.65,Satisfactory
Amaravati,2020-01-28,33.62,60.66,2.5,14.78,17.28,16.7,0.52,20.29,36.88,0.32,0.61,0.12,60.66,Satisfactory
Amaravati,2020-01-29,29.98,51.68,2.24,9.21,11.45,17.48,0.52,12.76,32.35,0.23,,0.11,51.68,Satisfactory
Amaravati,2020-01-30,32.18,,2.65,,15.76,15.9,0.55,15.43,36.9,0.31,0.65,0.1,60.01,Satisfactory
Amaravati,2020-01-31,26.72,53.9,3.71,15.53,19.24,15.51,0.49,19.06,32.28,0.34,0.8,,53.9,Satisfactory
Amaravati,2020-02-01,21.22,43.36,2.75,12.12,14.87,13.05,0.45,18.25,31.33,0.24,0.49,0.12,43.36,Good
Amaravati,2020-02-02,19.94,42.27,2.1,10.35,12.45,13.25,0.47,,31.97,0.26,0.91,0.13,42.27,Good
Amaravati,2020-02-03,,,,12.27,,14.49,0.54,15.16,30.12,0.36,0.95,0.17,47.41,Good
Amaravati,2020-02-04,27.24,49.64,3.19,14.18,17.37,14.24,0.52,16.38,32.33,0.36,0.82,0.17,49.64,Good
Amaravati,2020-02-05,25.74,46.38,2.92,,,15.08,0.52,19.32,,0.33,0.67,0.13,46.38,Good
Amaravati,2020-02-06,20.12,,4.32,14.78,19.1,14.0,0.52,15.01,27.59,0.38,1.08,0.17,42.08,Good
Amaravati,2020-02-07,,37.38,,9.88,,14.69,0.44,18.3,36.72,0.18,0.33,0.13,37.38,Good
Amaravati,2020-02-08,44.947795939273135,41.78,1.94,10.81,12.75,15.98,0.38,20.25,35.46,0.23,0.33,0.1,41.78,Good
Amaravati,2020-02-09,38.73,,2.15,16.17,18.32,15.89,0.62,17.41,35.62,0.69,2.28,0.17,64.06103448275861,Satisfactory
Amaravati,2020-02-10,36.26,,2.36,14.25,16.61,18.78,0.53,17.68,46.43,0.58,1.45,0.12,59.88758620689655,Satisfactory
Amaravati,2020-02-11,45.14,73.27,2.37,13.84,16.21,18.61,0.6,18.99,53.62,0.64,1.74,0.14,74.89172413793104,Satisfactory
Amaravati,2020-02-12,59.61,94.82,2.4,17.03,19.43,19.76,0.67,21.32,55.77,0.74,3.79,0.13,99.34103448275864,Satisfactory
Amaravati,2020-02-13,61.24,99.2,3.15,25.9,29.05,,0.64,34.59,46.13,0.73,2.66,0.21,101.8193103448276,Moderate
Amaravati,2020-02-14,,76.55,2.24,16.21,18.450000000000003,,0.52,23.05,46.64,0.45,1.41,0.13,76.55,Satisfactory
Amaravati,2020-02-15,64.53,110.64,2.58,23.25,25.83,21.25,0.78,27.95,53.69,1.01,5.19,0.37,113.05068965517242,Moderate
Amaravati,2020-02-16,37.53,64.2,1.97,14.1,16.07,21.98,0.44,15.75,40.59,0.41,,0.14,64.2,Satisfactory
Amaravati,2020-02-17,29.12,54.82,3.799999999999999,14.06,17.86,18.64,0.44,19.12,41.62,0.39,,0.14,54.82,Satisfactory
Amaravati,2020-02-18,31.68,62.23,,14.53,17.3,18.14,0.48,20.98,37.94,0.46,1.51,,62.23,Satisfactory
Amaravati,2020-02-19,40.98,69.15,2.22,14.6,16.82,19.11,0.46,18.62,39.9,0.33,0.97,0.14,69.15,Satisfactory
Amaravati,2020-02-20,49.1,74.88,2.17,12.98,15.15,,0.44,17.74,49.28,0.31,0.67,0.14,81.58275862068966,Satisfactory
Amaravati,2020-02-21,35.92,61.83,,11.83,,13.53,0.47,16.2,42.11,0.38,1.02,0.16,61.83,Satisfactory
Amaravati,2020-02-22,27.13,,,12.98,14.76,10.6,0.48,20.2,,0.49,6.94,0.13,54.16,Satisfactory
Amaravati,2020-02-23,34.81,62.43,1.99,14.44,16.43,12.6,0.77,13.0,44.47,0.44,2.7,0.15,62.43,Satisfactory
Amaravati,2020-02-24,,53.22,,9.29,11.23,14.42,0.62,15.94,,,1.19,0.12,53.22,Satisfactory
Amaravati,2020-02-25,24.86,,,,13.11,12.94,0.61,16.73,39.9,0.22,0.5,0.12,47.43,Good
Amaravati,2020-02-26,31.28,59.42,2.46,13.15,15.61,15.78,0.81,19.56,40.48,0.43,1.57,0.18,59.42,Satisfactory
Amaravati,2020-02-27,38.85,67.95,2.65,13.49,16.14,14.82,0.86,22.27,43.97,0.28,1.8,0.16,67.95,Satisfactory
Amaravati,2020-02-28,31.99,57.18,2.22,10.99,13.21,14.0,0.66,23.6,51.47,0.43,1.47,0.11,57.18,Satisfactory
Amaravati,2020-02-29,35.99,,,10.24,,13.49,0.52,18.21,51.81,0.32,0.83,0.12,59.72,Satisfactory
Amaravati,2020-03-01,32.99,56.46,1.68,8.29,9.97,12.67,0.48,19.32,52.32,0.26,0.5,0.13,56.46,Satisfactory
Amaravati,2020-03-02,39.84,62.14,2.35,11.69,14.04,12.86,0.56,24.7,49.09,0.25,,0.17,65.93655172413794,Satisfactory
Amaravati,2020-03-03,,64.95,,,13.260000000000002,12.84,0.58,22.82,45.68,0.27,0.64,0.14,66.52793103448275,Satisfactory
Amaravati,2020-03-04,35.95,59.47,,12.61,15.37,,,17.88,38.71,0.28,0.69,0.12,59.47,Satisfactory
Amaravati,2020-03-05,20.14,31.66,2.18,7.85,,10.82,0.49,18.35,26.21,0.13,,0.1,33.56666666666667,Good
Amaravati,2020-03-06,19.0,31.65,1.94,5.45,7.390000000000001,10.31,0.48,17.86,,0.14,0.18,0.1,31.666666666666668,Good
Amaravati,2020-03-07,14.26,24.49,2.46,6.19,8.65,10.4,0.52,12.13,26.65,0.13,0.29,0.1,26.65,Good
Amaravati,2020-03-08,10.28,22.95,2.09,8.15,10.24,8.47,0.49,29.5,24.62,0.1,0.42,0.1,36.875,Good
Amaravati,2020-03-09,,,,9.77,12.94,9.65,0.54,18.18,19.25,0.09,0.69,0.1,27.0,Good
Amaravati,2020-03-10,10.63,22.11,2.43,7.78,10.21,9.32,0.46,,24.48,0.09,0.56,0.1,31.4875,Good
Amaravati,2020-03-11,11.08,19.3,2.13,5.990000000000001,8.120000000000001,8.81,,20.86,23.99,0.03,0.33,0.12,26.075,Good
Amaravati,2020-03-12,12.73,24.73,2.25,5.62,,10.53,0.49,17.37,25.1,0.01,0.26,0.14,25.1,Good
Amaravati,2020-03-13,18.17,33.52,2.24,5.74,7.98,9.23,0.45,14.83,25.04,0.02,0.24,0.16,33.52,Good
Amaravati,2020-03-14,23.78,44.16,1.98,8.07,10.05,9.98,0.49,21.65,27.22,0.11,0.65,0.18,44.16,Good
Amaravati,2020-03-15,25.83,45.42,2.21,7.94,10.15,9.82,0.47,22.1,28.67,0.18,0.78,0.19,45.42,Good
Amaravati,2020-03-16,27.28,47.52,2.65,9.42,12.07,10.82,0.57,19.49,28.25,0.19,0.88,0.13,47.52,Good
Amaravati,2020-03-17,,49.92,1.93,8.93,10.86,10.09,0.64,19.67,34.5,0.18,0.6,0.1,51.82793103448276,Satisfactory
Amaravati,2020-03-18,19.45,36.11,2.41,9.54,11.95,9.35,0.58,16.2,31.44,0.11,0.56,0.1,36.11,Good
Amaravati,2020-03-19,18.86,35.92,2.3199999999999985,8.13,10.45,9.31,0.55,,32.35,0.1,0.56,0.1,35.92,Good
Amaravati,2020-03-20,15.23,,2.139999999999999,7.4,9.54,10.07,0.49,25.54,28.78,0.08,0.51,0.1,31.925,Good
Amaravati,2020-03-21,31.184625740531178,26.07,1.78,5.15,6.930000000000001,8.51,0.49,23.29,25.43,0.04,0.29,0.15,29.1125,Good
Amaravati,2020-03-22,25.49,42.7,1.46,4.19,5.65,,0.48,23.0,27.87,0.05,0.24,0.125,42.7,Good
Amaravati,2020-03-23,26.01,50.98,1.54,4.65,6.19,8.62,0.45,24.44,29.73,0.07,0.33,0.1,43.35,Good
